,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
20,Kwadwo Asamoah,gh GHA,DF,Inter,30,1988,8.0,7.0,639.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.7,0.01,0.1,0.11,0.01,0.11,7.1,3.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.03,-0.1,-0.1,296.0,372.0,79.6,4997.0,1500.0,7.0,22.0,31.8,248.0,280.0,88.6,41.0,70.0,58.6,0.3,11.0,17.0,3.0,2.0,41.0,330.0,42.0,1.0,0.0,53.0,1.0,18.0,0.0,0.0,0.0,0.0,236.0,74.0,62.0,277.0,42.0,9.0,41.0,2.0,0.0,3.0,6.0,19.0,16.0,2.25,16.0,0.0,0.0,0.0,0.0,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,4.0,1.0,6.0,15.0,40.0,9.0,96.0,25.0,26.0,28.0,43.0,25.0,9.0,1.0,0.0,8.0,10.0,12.0,0.0,428.0,23.0,113.0,177.0,165.0,22.0,386.0,13.0,15.0,86.7,13.0,0.0,286.0,1483.0,1003.0,304.0,279.0,91.8,3.0,10.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,67.0,3.0,4.0,42.9
21,Kristoffer Askildsen,no NOR,MF,Sampdoria,18,2001,4.0,0.0,76.0,1.0,0.0,0.0,0.0,2.0,1.0,1.18,0.0,1.18,1.18,1.18,0.0,0.0,0.1,0.05,0.12,0.16,0.05,0.16,0.8,1.0,1.0,0.0,100.0,1.18,1.18,1.0,1.0,0.04,1.0,1.0,30.0,35.0,85.7,515.0,118.0,0.0,0.0,0.0,25.0,27.0,92.6,5.0,8.0,62.5,-0.1,2.0,3.0,1.0,0.0,4.0,35.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,7.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.92,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,12.0,1.0,8.3,5.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,1.0,13.0,29.0,6.0,0.0,43.0,2.0,3.0,66.7,2.0,0.0,31.0,234.0,188.0,38.0,32.0,84.2,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
22,Emil Audero,it ITA,GK,Sampdoria,22,1997,36.0,36.0,3240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1037.0,63.6,21725.0,14133.0,3.0,3.0,100.0,297.0,300.0,99.0,360.0,734.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,630.0,407.0,118.0,0.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0,400.0,72.0,565.0,97.0,755.0,1.0,0.0,130.0,6.0,34.0,2.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1127.0,1005.0,1125.0,2.0,0.0,0.0,727.0,1.0,1.0,100.0,1.0,0.0,469.0,2314.0,1225.0,397.0,395.0,99.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0
23,Tommaso Augello,it ITA,DF,Sampdoria,24,1994,17.0,12.0,1135.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,1.5,0.0,0.12,0.12,0.0,0.12,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,825.0,77.0,10865.0,4894.0,12.0,37.0,32.4,523.0,591.0,88.5,100.0,197.0,50.8,0.5,21.0,49.0,27.0,15.0,115.0,696.0,129.0,9.0,1.0,83.0,15.0,80.0,2.0,0.0,1.0,0.0,436.0,221.0,168.0,634.0,31.0,29.0,118.0,1.0,2.0,16.0,18.0,29.0,39.0,3.09,35.0,2.0,2.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,7.0,4.0,4.0,5.0,8.0,62.5,3.0,97.0,17.0,17.5,48.0,31.0,18.0,19.0,2.0,0.0,17.0,14.0,19.0,1.0,916.0,38.0,271.0,436.0,292.0,3.0,790.0,21.0,30.0,70.0,21.0,0.0,603.0,4174.0,2624.0,635.0,597.0,94.0,8.0,16.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,119.0,15.0,5.0,75.0
24,Florian Ayé,fr FRA,"FW,MF",Brescia,22,1997,22.0,15.0,1380.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.5,0.21,0.03,0.24,0.21,0.24,15.3,27.0,7.0,0.0,25.9,1.76,0.46,0.0,0.0,0.12,-3.1,-3.1,219.0,308.0,71.1,3020.0,555.0,11.0,32.0,34.4,190.0,238.0,79.8,18.0,38.0,47.4,-0.5,7.0,11.0,7.0,1.0,18.0,297.0,11.0,0.0,0.0,103.0,2.0,7.0,0.0,0.0,0.0,0.0,185.0,77.0,46.0,43.0,208.0,24.0,2.0,2.0,1.0,6.0,9.0,19.0,30.0,1.96,16.0,1.0,4.0,6.0,3.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,20.0,13.0,10.0,6.0,4.0,6.0,15.0,40.0,9.0,494.0,100.0,20.2,54.0,250.0,190.0,34.0,3.0,0.0,31.0,4.0,19.0,0.0,504.0,22.0,79.0,222.0,232.0,60.0,493.0,22.0,33.0,66.7,23.0,1.0,314.0,1881.0,850.0,623.0,339.0,54.4,41.0,26.0,1.0,19.0,22.0,5.0,1.0,0.0,0.0,69.0,48.0,62.0,43.6
25,Khouma Babacar,sn SEN,FW,Lecce,26,1993,25.0,17.0,1422.0,3.0,0.0,0.0,2.0,4.0,0.0,0.19,0.0,0.19,0.19,0.19,6.1,4.4,0.7,0.38,0.04,0.43,0.28,0.32,15.8,47.0,16.0,0.0,34.0,2.97,1.01,0.06,0.19,0.09,-3.1,-1.4,225.0,306.0,73.5,3297.0,539.0,10.0,32.0,31.3,189.0,233.0,81.1,26.0,41.0,63.4,-0.7,12.0,11.0,9.0,0.0,18.0,291.0,15.0,2.0,0.0,96.0,5.0,2.0,0.0,0.0,0.0,0.0,179.0,88.0,39.0,25.0,229.0,19.0,2.0,15.0,0.0,2.0,5.0,13.0,45.0,2.85,27.0,0.0,6.0,5.0,7.0,5.0,0.32,0.0,0.0,1.0,1.0,3.0,0.0,17.0,9.0,2.0,7.0,8.0,2.0,15.0,13.3,13.0,290.0,47.0,16.2,36.0,144.0,110.0,19.0,6.0,0.0,13.0,3.0,30.0,0.0,537.0,33.0,80.0,252.0,244.0,88.0,521.0,17.0,31.0,54.8,17.0,0.0,339.0,2284.0,1261.0,665.0,378.0,56.8,46.0,25.0,0.0,35.0,32.0,7.0,3.0,0.0,0.0,64.0,26.0,63.0,29.2
26,Milan Badelj,hr CRO,MF,Fiorentina,30,1989,22.0,20.0,1585.0,1.0,0.0,0.0,0.0,3.0,1.0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,1.0,0.08,0.06,0.13,0.08,0.13,17.6,16.0,2.0,0.0,12.5,0.91,0.11,0.06,0.5,0.08,-0.3,-0.3,786.0,963.0,81.6,15714.0,4258.0,15.0,35.0,42.9,565.0,651.0,86.8,206.0,277.0,74.4,-1.0,20.0,87.0,11.0,0.0,78.0,906.0,57.0,51.0,1.0,156.0,34.0,4.0,1.0,0.0,0.0,1.0,653.0,138.0,172.0,141.0,772.0,33.0,2.0,8.0,3.0,24.0,19.0,22.0,43.0,2.44,36.0,2.0,2.0,0.0,3.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,11.0,23.0,2.0,11.0,51.0,21.6,40.0,318.0,87.0,27.4,103.0,171.0,44.0,35.0,3.0,0.0,32.0,42.0,42.0,1.0,1157.0,60.0,274.0,727.0,214.0,12.0,1111.0,21.0,26.0,80.8,24.0,0.0,715.0,3124.0,1583.0,801.0,769.0,96.0,14.0,16.0,1.0,17.0,19.0,0.0,0.0,0.0,0.0,178.0,11.0,15.0,42.3
27,Marco Ballarini,it ITA,MF,Udinese,18,2001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,106.0,35.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,26.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,Mario Balotelli,it ITA,FW,Brescia,28,1990,19.0,16.0,1404.0,5.0,0.0,0.0,0.0,6.0,1.0,0.32,0.0,0.32,0.32,0.32,7.2,7.2,0.4,0.46,0.03,0.49,0.46,0.49,15.6,71.0,24.0,16.0,33.8,4.55,1.54,0.07,0.21,0.1,-2.2,-2.2,238.0,368.0,64.7,4650.0,1132.0,4.0,21.0,19.0,175.0,246.0,71.1,59.0,101.0,58.4,-0.4,8.0,24.0,11.0,3.0,40.0,346.0,22.0,2.0,1.0,109.0,23.0,8.0,1.0,1.0,0.0,0.0,175.0,97.0,96.0,22.0,290.0,18.0,2.0,13.0,4.0,9.0,13.0,15.0,33.0,2.12,17.0,0.0,2.0,8.0,6.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,153.0,28.0,18.3,11.0,75.0,67.0,10.0,3.0,0.0,7.0,8.0,20.0,0.0,571.0,26.0,75.0,281.0,249.0,50.0,538.0,11.0,22.0,50.0,11.0,0.0,362.0,1987.0,985.0,628.0,427.0,68.0,30.0,12.0,0.0,32.0,51.0,7.0,0.0,0.0,0.0,64.0,36.0,32.0,52.9
29,Mattia Bani,it ITA,DF,Bologna,25,1993,27.0,26.0,2207.0,4.0,0.0,0.0,0.0,13.0,1.0,0.16,0.0,0.16,0.16,0.16,3.3,3.3,0.0,0.14,0.0,0.14,0.14,0.14,24.5,17.0,7.0,0.0,41.2,0.69,0.29,0.24,0.57,0.2,0.7,0.7,908.0,1109.0,81.9,21183.0,6913.0,6.0,19.0,31.6,567.0,635.0,89.3,335.0,455.0,73.6,0.0,1.0,59.0,2.0,1.0,65.0,1058.0,51.0,47.0,0.0,156.0,41.0,6.0,0.0,0.0,0.0,0.0,749.0,114.0,246.0,85.0,921.0,50.0,4.0,4.0,3.0,36.0,7.0,13.0,8.0,0.33,8.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,54.0,33.0,28.0,25.0,1.0,18.0,32.0,56.3,14.0,389.0,129.0,33.2,220.0,159.0,10.0,46.0,17.0,0.0,29.0,51.0,172.0,0.0,1436.0,204.0,823.0,647.0,46.0,21.0,1388.0,2.0,4.0,50.0,2.0,0.0,771.0,4796.0,2341.0,854.0,837.0,98.0,7.0,1.0,1.0,44.0,35.0,1.0,0.0,1.0,0.0,233.0,102.0,65.0,61.1
30,Antonín Barák,cz CZE,MF,Udinese,24,1994,8.0,1.0,194.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.06,0.08,0.15,0.06,0.15,15.2,34.0,13.0,0.0,38.2,2.24,0.85,0.06,0.15,0.09,-1.2,-1.2,76.0,104.0,73.1,1162.0,334.0,1.0,8.0,12.5,66.0,77.0,85.7,9.0,19.0,47.4,-0.2,4.0,4.0,3.0,0.0,15.0,98.0,6.0,2.0,0.0,29.0,1.0,7.0,2.0,1.0,1.0,0.0,69.0,16.0,19.0,87.0,8.0,3.0,2.0,1.0,0.0,1.0,3.0,5.0,6.0,2.78,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,14.0,9.0,1.0,11.0,27.0,40.7,16.0,310.0,83.0,26.8,117.0,137.0,56.0,29.0,0.0,0.0,29.0,9.0,14.0,0.0,865.0,30.0,215.0,479.0,262.0,39.0,853.0,10.0,24.0,41.7,13.0,1.0,575.0,4368.0,2594.0,766.0,650.0,84.9,10.0,20.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,100.0
31,Antonín Barák,cz CZE,MF,Lecce,24,1994,16.0,15.0,1369.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,3.2,3.2,1.3,0.21,0.09,0.3,0.21,0.3,2.2,4.0,2.0,0.0,50.0,1.86,0.93,0.0,0.0,0.03,-0.1,-0.1,571.0,701.0,81.5,9723.0,2658.0,19.0,37.0,51.4,461.0,523.0,88.1,91.0,141.0,64.5,-0.3,16.0,55.0,14.0,4.0,64.0,688.0,13.0,8.0,0.0,132.0,13.0,20.0,0.0,0.0,0.0,0.0,491.0,113.0,97.0,561.0,97.0,21.0,5.0,7.0,1.0,12.0,7.0,22.0,41.0,2.7,38.0,0.0,1.0,1.0,1.0,5.0,0.33,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,6.0,79.0,15.0,19.0,16.0,42.0,21.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,135.0,3.0,20.0,65.0,61.0,3.0,130.0,6.0,6.0,100.0,6.0,0.0,98.0,732.0,364.0,114.0,91.0,79.8,7.0,4.0,0.0,12.0,9.0,2.0,0.0,0.0,0.0,115.0,18.0,28.0,39.1
32,Nicolò Barella,it ITA,MF,Inter,22,1997,27.0,23.0,2013.0,1.0,4.0,0.0,0.0,11.0,0.0,0.04,0.18,0.22,0.04,0.22,1.7,1.7,1.6,0.07,0.07,0.14,0.07,0.14,22.4,24.0,5.0,0.0,20.8,1.07,0.22,0.04,0.2,0.07,-0.7,-0.7,1015.0,1237.0,82.1,19860.0,6008.0,21.0,60.0,35.0,740.0,841.0,88.0,254.0,336.0,75.6,2.4,22.0,124.0,31.0,3.0,161.0,1218.0,19.0,10.0,1.0,224.0,38.0,38.0,5.0,2.0,0.0,1.0,829.0,199.0,209.0,134.0,1053.0,19.0,4.0,8.0,7.0,11.0,28.0,42.0,55.0,2.46,47.0,0.0,3.0,2.0,3.0,5.0,0.22,4.0,0.0,0.0,0.0,1.0,0.0,41.0,31.0,15.0,20.0,6.0,11.0,48.0,22.9,37.0,402.0,109.0,27.1,115.0,198.0,89.0,33.0,5.0,0.0,28.0,14.0,21.0,0.0,1471.0,37.0,277.0,870.0,446.0,38.0,1452.0,40.0,62.0,64.5,44.0,1.0,1127.0,6638.0,3317.0,1192.0,1093.0,91.7,31.0,27.0,0.0,39.0,37.0,2.0,1.0,0.0,0.0,238.0,25.0,15.0,62.5
33,Antonino Barillà,it ITA,MF,Parma,31,1988,26.0,20.0,1688.0,1.0,2.0,0.0,0.0,6.0,0.0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,2.1,0.06,0.11,0.17,0.06,0.17,18.8,16.0,3.0,0.0,18.8,0.85,0.16,0.06,0.33,0.08,-0.2,-0.2,402.0,521.0,77.2,7181.0,1906.0,8.0,22.0,36.4,325.0,379.0,85.8,69.0,120.0,57.5,-0.1,15.0,30.0,5.0,2.0,44.0,504.0,17.0,4.0,2.0,78.0,13.0,25.0,9.0,3.0,3.0,0.0,350.0,73.0,98.0,372.0,105.0,30.0,2.0,2.0,3.0,15.0,15.0,14.0,22.0,1.17,16.0,3.0,0.0,0.0,2.0,4.0,0.21,3.0,0.0,0.0,0.0,0.0,1.0,48.0,33.0,21.0,19.0,8.0,13.0,46.0,28.3,33.0,453.0,107.0,23.6,214.0,179.0,60.0,41.0,6.0,0.0,35.0,19.0,35.0,0.0,732.0,47.0,204.0,389.0,184.0,30.0,715.0,7.0,17.0,41.2,9.0,0.0,428.0,2264.0,1165.0,544.0,455.0,83.6,21.0,16.0,0.0,38.0,22.0,3.0,0.0,0.0,0.0,110.0,16.0,17.0,48.5
34,Antonio Barreca,it ITA,"DF,MF",Genoa,24,1995,18.0,11.0,1095.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.4,0.01,0.03,0.05,0.01,0.05,12.2,6.0,3.0,0.0,50.0,0.49,0.25,0.0,0.0,0.03,-0.2,-0.2,266.0,400.0,66.5,4975.0,2106.0,6.0,28.0,21.4,212.0,262.0,80.9,48.0,110.0,43.6,0.6,5.0,11.0,10.0,5.0,59.0,317.0,83.0,4.0,0.0,62.0,20.0,63.0,2.0,0.0,1.0,0.0,182.0,84.0,134.0,285.0,19.0,11.0,77.0,0.0,1.0,11.0,8.0,27.0,14.0,1.15,10.0,3.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,2.0,5.0,40.0,3.0,110.0,26.0,23.6,43.0,39.0,28.0,23.0,6.0,0.0,17.0,1.0,21.0,0.0,505.0,34.0,123.0,200.0,223.0,18.0,423.0,7.0,20.0,35.0,9.0,3.0,304.0,1965.0,1159.0,353.0,307.0,87.0,11.0,12.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,55.0,9.0,15.0,37.5
35,Édgar Barreto,py PAR,MF,Sampdoria,35,1984,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,28.0,33.0,84.8,532.0,105.0,1.0,2.0,50.0,22.0,23.0,95.7,5.0,8.0,62.5,0.0,0.0,4.0,0.0,0.0,3.0,31.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,3.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,3.0,3.0,4.0,75.0,1.0,19.0,6.0,31.6,4.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,2.0,31.0,11.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,26.0,89.0,37.0,32.0,28.0,87.5,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
36,Musa Barrow,gm GAM,"FW,MF",Atalanta,20,1998,7.0,1.0,190.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.95,0.95,0.0,0.95,1.8,1.0,0.6,0.86,0.28,1.14,0.5,0.78,2.1,10.0,4.0,0.0,40.0,4.74,1.89,0.0,0.0,0.1,-1.8,-1.0,43.0,52.0,82.7,717.0,154.0,4.0,7.0,57.1,33.0,39.0,84.6,6.0,6.0,100.0,1.4,3.0,2.0,2.0,0.0,4.0,51.0,1.0,0.0,1.0,21.0,2.0,3.0,1.0,0.0,0.0,0.0,39.0,7.0,6.0,5.0,44.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,12.0,5.68,7.0,0.0,2.0,2.0,1.0,2.0,0.95,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,10.0,21.7,5.0,21.0,20.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,93.0,1.0,2.0,32.0,62.0,27.0,91.0,5.0,6.0,83.3,6.0,0.0,76.0,446.0,211.0,148.0,71.0,48.0,8.0,9.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,13.0,4.0,11.0,26.7
37,Musa Barrow,gm GAM,FW,Bologna,20,1998,18.0,14.0,1354.0,9.0,2.0,1.0,1.0,1.0,0.0,0.6,0.13,0.73,0.53,0.66,5.9,5.2,3.2,0.39,0.21,0.61,0.34,0.56,15.0,66.0,21.0,7.0,31.8,4.39,1.4,0.12,0.38,0.08,3.1,2.8,431.0,598.0,72.1,7549.0,2130.0,13.0,30.0,43.3,352.0,425.0,82.8,66.0,143.0,46.2,-1.2,35.0,35.0,14.0,3.0,58.0,529.0,69.0,13.0,0.0,98.0,45.0,58.0,36.0,20.0,4.0,7.0,402.0,78.0,118.0,74.0,489.0,17.0,9.0,1.0,4.0,14.0,8.0,26.0,81.0,5.38,48.0,9.0,16.0,6.0,2.0,6.0,0.4,4.0,0.0,1.0,1.0,0.0,0.0,18.0,9.0,9.0,7.0,2.0,5.0,22.0,22.7,17.0,296.0,75.0,25.3,51.0,117.0,128.0,19.0,0.0,0.0,19.0,4.0,11.0,1.0,841.0,14.0,88.0,399.0,426.0,81.0,766.0,43.0,68.0,63.2,48.0,3.0,616.0,4419.0,2601.0,801.0,608.0,75.9,51.0,31.0,0.0,22.0,12.0,2.0,0.0,0.0,0.0,88.0,11.0,18.0,37.9
38,Daniele Baselli,it ITA,MF,Torino,27,1992,16.0,16.0,1278.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,0.7,0.7,1.0,0.05,0.07,0.12,0.05,0.12,14.2,7.0,3.0,1.0,42.9,0.49,0.21,0.0,0.0,0.09,-0.7,-0.7,584.0,724.0,80.7,11724.0,3008.0,19.0,27.0,70.4,403.0,452.0,89.2,162.0,245.0,66.1,1.0,17.0,38.0,21.0,11.0,83.0,626.0,98.0,59.0,0.0,111.0,40.0,51.0,30.0,1.0,4.0,3.0,443.0,106.0,175.0,74.0,604.0,32.0,6.0,2.0,2.0,15.0,11.0,7.0,28.0,1.97,18.0,10.0,0.0,0.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,48.0,32.0,24.0,15.0,9.0,12.0,46.0,26.1,34.0,329.0,87.0,26.4,124.0,152.0,53.0,32.0,5.0,0.0,27.0,25.0,31.0,1.0,897.0,51.0,208.0,498.0,235.0,9.0,802.0,13.0,20.0,65.0,13.0,0.0,525.0,2984.0,1421.0,533.0,482.0,90.4,14.0,19.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,176.0,11.0,8.0,57.9
39,Alessandro Bastoni,it ITA,DF,Inter,20,1999,25.0,21.0,1921.0,2.0,0.0,0.0,0.0,9.0,1.0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,1.6,0.06,0.07,0.13,0.06,0.13,21.3,8.0,4.0,0.0,50.0,0.37,0.19,0.25,0.5,0.15,0.8,0.8,1256.0,1428.0,88.0,26106.0,8051.0,12.0,29.0,41.4,927.0,979.0,94.7,317.0,420.0,75.5,-1.6,16.0,92.0,13.0,5.0,104.0,1345.0,83.0,58.0,2.0,210.0,48.0,20.0,0.0,0.0,0.0,0.0,1035.0,171.0,222.0,1115.0,220.0,42.0,23.0,5.0,7.0,20.0,7.0,22.0,30.0,1.41,27.0,1.0,1.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,16.0,15.0,7.0,16.0,32.0,50.0,16.0,246.0,67.0,27.2,107.0,111.0,28.0,34.0,13.0,0.0,21.0,26.0,74.0,0.0,1623.0,207.0,685.0,905.0,174.0,17.0,1553.0,8.0,15.0,53.3,10.0,0.0,1104.0,7139.0,4455.0,1173.0,1159.0,98.8,5.0,6.0,1.0,37.0,28.0,0.0,0.0,1.0,0.0,217.0,46.0,24.0,65.7
40,Bastos,ao ANG,DF,Lazio,28,1991,16.0,6.0,765.0,1.0,0.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,0.8,0.8,0.0,0.09,0.0,0.09,0.09,0.09,8.5,7.0,2.0,0.0,28.6,0.82,0.24,0.14,0.5,0.11,0.2,0.2,378.0,416.0,90.9,7006.0,1907.0,5.0,11.0,45.5,283.0,299.0,94.6,90.0,106.0,84.9,0.0,0.0,21.0,1.0,0.0,16.0,405.0,11.0,9.0,0.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,355.0,31.0,30.0,86.0,315.0,10.0,2.0,1.0,1.0,4.0,6.0,5.0,7.0,0.82,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,7.0,6.0,0.0,4.0,14.0,28.6,10.0,111.0,32.0,28.8,67.0,38.0,6.0,17.0,10.0,0.0,7.0,14.0,33.0,0.0,509.0,63.0,248.0,257.0,51.0,7.0,499.0,14.0,19.0,73.7,14.0,0.0,372.0,2303.0,1383.0,370.0,361.0,97.6,2.0,5.0,0.0,15.0,6.0,0.0,0.0,1.0,1.0,57.0,10.0,11.0,47.6
