,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
284,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,24,1995,29.0,16.0,1368.0,3.0,3.0,0.0,0.0,4.0,0.0,0.2,0.2,0.39,0.2,0.39,1.8,1.8,3.0,0.12,0.2,0.32,0.12,0.32,15.2,14.0,5.0,0.0,35.7,0.92,0.33,0.21,0.6,0.13,1.2,1.2,395.0,507.0,77.9,6233.0,1632.0,18.0,45.0,40.0,320.0,379.0,84.4,57.0,83.0,68.7,0.0,15.0,27.0,10.0,2.0,39.0,501.0,6.0,2.0,1.0,116.0,8.0,8.0,0.0,0.0,0.0,0.0,393.0,60.0,54.0,48.0,416.0,29.0,0.0,4.0,2.0,10.0,10.0,27.0,27.0,1.78,21.0,0.0,4.0,0.0,2.0,7.0,0.46,3.0,0.0,2.0,0.0,2.0,0.0,33.0,22.0,8.0,19.0,6.0,8.0,26.0,30.8,18.0,309.0,98.0,31.7,58.0,167.0,84.0,30.0,5.0,0.0,25.0,14.0,15.0,0.0,676.0,22.0,114.0,389.0,208.0,51.0,671.0,25.0,33.0,75.8,27.0,1.0,497.0,3237.0,1572.0,534.0,446.0,83.5,19.0,31.0,0.0,24.0,13.0,4.0,1.0,0.0,0.0,125.0,15.0,21.0,41.7
285,Stanislav Lobotka,sk SVK,MF,Celta Vigo,24,1994,17.0,17.0,1383.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.01,0.03,0.04,0.01,0.04,15.4,7.0,2.0,0.0,28.6,0.46,0.13,0.0,0.0,0.02,-0.2,-0.2,683.0,777.0,87.9,12358.0,2936.0,16.0,27.0,59.3,527.0,584.0,90.2,140.0,166.0,84.3,-0.5,10.0,52.0,5.0,0.0,61.0,762.0,15.0,13.0,0.0,172.0,25.0,4.0,2.0,0.0,1.0,0.0,595.0,79.0,103.0,79.0,658.0,26.0,0.0,7.0,2.0,9.0,9.0,15.0,25.0,1.63,22.0,0.0,0.0,1.0,2.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,12.0,11.0,0.0,6.0,26.0,23.1,20.0,234.0,63.0,26.9,91.0,114.0,29.0,12.0,1.0,0.0,11.0,8.0,8.0,0.0,883.0,16.0,175.0,593.0,184.0,13.0,872.0,10.0,15.0,66.7,10.0,0.0,670.0,4090.0,1872.0,729.0,659.0,90.4,7.0,20.0,0.0,11.0,22.0,1.0,0.0,0.0,0.0,147.0,8.0,12.0,40.0
286,Renan Lodi,br BRA,DF,Atlético Madrid,21,1998,32.0,28.0,2396.0,1.0,2.0,0.0,0.0,6.0,1.0,0.04,0.08,0.11,0.04,0.11,0.9,0.9,1.6,0.03,0.06,0.09,0.03,0.09,26.6,16.0,3.0,0.0,18.8,0.6,0.11,0.06,0.33,0.05,0.1,0.1,926.0,1246.0,74.3,15853.0,5561.0,23.0,67.0,34.3,757.0,894.0,84.7,146.0,285.0,51.2,0.4,20.0,42.0,34.0,12.0,130.0,945.0,301.0,8.0,2.0,144.0,23.0,89.0,0.0,0.0,0.0,0.0,612.0,253.0,381.0,825.0,77.0,38.0,293.0,4.0,7.0,25.0,9.0,50.0,31.0,1.16,28.0,0.0,0.0,1.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,73.0,46.0,29.0,32.0,12.0,38.0,77.0,49.4,39.0,363.0,101.0,27.8,177.0,141.0,45.0,63.0,8.0,0.0,55.0,45.0,62.0,0.0,1570.0,64.0,456.0,697.0,500.0,38.0,1279.0,14.0,30.0,46.7,15.0,1.0,890.0,4883.0,2830.0,927.0,818.0,88.2,25.0,32.0,1.0,42.0,44.0,11.0,0.0,0.0,0.0,225.0,27.0,31.0,46.6
287,Rony Lopes,pt POR,FW,Sevilla,23,1995,5.0,2.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.09,0.0,0.09,0.09,0.09,1.5,2.0,2.0,1.0,100.0,1.34,1.34,0.0,0.0,0.06,-0.1,-0.1,43.0,52.0,82.7,688.0,142.0,5.0,7.0,71.4,32.0,36.0,88.9,6.0,9.0,66.7,0.0,0.0,5.0,0.0,0.0,4.0,48.0,4.0,0.0,0.0,14.0,2.0,5.0,3.0,1.0,1.0,0.0,40.0,6.0,6.0,36.0,12.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,20.0,8.0,40.0,4.0,14.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,65.0,0.0,7.0,42.0,21.0,0.0,60.0,2.0,3.0,66.7,2.0,0.0,51.0,240.0,85.0,59.0,43.0,72.9,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0
288,Adrián López,es ESP,"FW,MF",Osasuna,31,1988,26.0,17.0,1443.0,2.0,0.0,1.0,1.0,0.0,0.0,0.12,0.0,0.12,0.06,0.06,2.6,1.8,2.0,0.16,0.13,0.29,0.11,0.24,16.0,18.0,7.0,0.0,38.9,1.12,0.44,0.06,0.14,0.1,-0.6,-0.8,358.0,507.0,70.6,5000.0,1125.0,18.0,42.0,42.9,306.0,407.0,75.2,34.0,58.0,58.6,-2.0,22.0,32.0,8.0,2.0,35.0,489.0,18.0,1.0,3.0,134.0,4.0,14.0,0.0,0.0,0.0,0.0,310.0,110.0,87.0,32.0,389.0,38.0,0.0,11.0,3.0,16.0,11.0,18.0,42.0,2.62,38.0,0.0,2.0,1.0,1.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,4.0,4.0,4.0,20.0,20.0,16.0,185.0,55.0,29.7,17.0,88.0,80.0,10.0,2.0,0.0,8.0,5.0,9.0,0.0,657.0,12.0,44.0,344.0,327.0,73.0,640.0,15.0,30.0,50.0,15.0,1.0,434.0,3398.0,2042.0,805.0,524.0,65.1,39.0,26.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,65.0,43.0,67.0,39.1
289,David López,es ESP,"DF,MF",Espanyol,29,1989,32.0,29.0,2455.0,4.0,2.0,0.0,0.0,5.0,1.0,0.15,0.07,0.22,0.15,0.22,1.1,1.1,1.1,0.04,0.04,0.08,0.04,0.08,27.3,15.0,9.0,0.0,60.0,0.55,0.33,0.27,0.44,0.08,2.9,2.9,1109.0,1376.0,80.6,22276.0,7736.0,14.0,30.0,46.7,813.0,913.0,89.0,282.0,433.0,65.1,0.9,15.0,94.0,9.0,2.0,125.0,1326.0,50.0,49.0,3.0,235.0,31.0,12.0,0.0,0.0,0.0,0.0,852.0,200.0,324.0,141.0,1077.0,109.0,1.0,8.0,4.0,24.0,15.0,16.0,29.0,1.06,26.0,1.0,0.0,0.0,2.0,4.0,0.15,3.0,0.0,0.0,0.0,1.0,0.0,39.0,30.0,18.0,19.0,2.0,14.0,44.0,31.8,30.0,382.0,120.0,31.4,160.0,201.0,21.0,50.0,15.0,0.0,35.0,34.0,95.0,0.0,1623.0,138.0,627.0,951.0,140.0,21.0,1583.0,8.0,9.0,88.9,8.0,0.0,1012.0,5359.0,2904.0,1078.0,1014.0,94.1,9.0,18.0,1.0,33.0,25.0,1.0,0.0,0.0,0.0,342.0,68.0,53.0,56.2
290,Diego López,es ESP,GK,Espanyol,37,1981,36.0,36.0,3232.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,1142.0,58.2,23065.0,15974.0,0.0,0.0,0.0,300.0,301.0,99.7,365.0,841.0,43.4,0.0,2.0,22.0,0.0,0.0,1.0,703.0,439.0,135.0,0.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,386.0,63.0,693.0,117.0,765.0,0.0,1.0,119.0,4.0,33.0,1.0,0.0,5.0,0.14,1.0,4.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,7.0,1.0,14.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1232.0,1062.0,1225.0,9.0,0.0,0.0,797.0,3.0,4.0,75.0,4.0,0.0,505.0,3293.0,2196.0,393.0,392.0,99.7,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0
291,Javi López,es ESP,DF,Alavés,17,2002,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,60.0,326.0,135.0,0.0,1.0,0.0,14.0,22.0,63.6,4.0,7.0,57.1,0.0,0.0,2.0,0.0,0.0,2.0,22.0,8.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,7.0,10.0,18.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,50.0,1.0,18.0,9.0,50.0,9.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,45.0,6.0,17.0,14.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,107.0,55.0,19.0,17.0,89.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,100.0
292,Javi López,es ESP,DF,Espanyol,33,1986,17.0,16.0,1384.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.01,0.06,0.07,0.01,0.07,15.4,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.03,-0.1,-0.1,534.0,718.0,74.4,10148.0,3921.0,5.0,23.0,21.7,421.0,498.0,84.5,108.0,197.0,54.8,-1.0,10.0,34.0,16.0,6.0,71.0,571.0,147.0,8.0,1.0,121.0,12.0,35.0,1.0,0.0,1.0,0.0,318.0,172.0,228.0,89.0,433.0,35.0,138.0,2.0,1.0,18.0,4.0,21.0,20.0,1.3,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,26.0,23.0,18.0,6.0,17.0,39.0,43.6,22.0,197.0,61.0,31.0,94.0,74.0,29.0,25.0,7.0,0.0,18.0,22.0,53.0,0.0,888.0,54.0,288.0,437.0,214.0,6.0,742.0,14.0,21.0,66.7,15.0,2.0,481.0,2718.0,1470.0,446.0,413.0,92.6,10.0,9.0,1.0,28.0,23.0,0.0,0.0,0.0,0.0,181.0,31.0,17.0,64.6
293,Lluis López,es ESP,DF,Espanyol,22,1997,4.0,3.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.0,0.04,0.04,0.04,3.3,2.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.07,-0.1,-0.1,219.0,245.0,89.4,4819.0,1222.0,0.0,4.0,0.0,144.0,158.0,91.1,75.0,83.0,90.4,0.0,0.0,10.0,0.0,0.0,11.0,234.0,11.0,7.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,208.0,17.0,20.0,40.0,186.0,10.0,4.0,3.0,0.0,3.0,0.0,5.0,4.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,29.0,9.0,31.0,15.0,14.0,0.0,5.0,0.0,0.0,5.0,1.0,10.0,0.0,269.0,27.0,130.0,146.0,15.0,2.0,258.0,0.0,2.0,0.0,1.0,0.0,199.0,1074.0,642.0,219.0,214.0,97.7,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,2.0,66.7
294,Roberto López,es ESP,MF,Real Sociedad,19,2000,2.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,0.0,3.75,0.0,0.0,0.1,0.0,0.49,0.49,0.0,0.49,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,72.7,391.0,68.0,0.0,3.0,0.0,20.0,23.0,87.0,4.0,7.0,57.1,0.9,1.0,2.0,2.0,0.0,3.0,32.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,27.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,11.25,3.0,0.0,0.0,0.0,0.0,2.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,2.0,19.0,21.0,0.0,36.0,2.0,2.0,100.0,2.0,0.0,34.0,142.0,29.0,35.0,30.0,85.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,75.0
295,Unai López,es ESP,MF,Athletic Club,23,1995,26.0,24.0,1787.0,1.0,4.0,0.0,0.0,6.0,0.0,0.05,0.2,0.25,0.05,0.25,0.8,0.8,3.0,0.04,0.15,0.19,0.04,0.19,19.9,28.0,9.0,5.0,32.1,1.41,0.45,0.04,0.11,0.03,0.2,0.2,1004.0,1210.0,83.0,20814.0,4227.0,25.0,42.0,59.5,685.0,738.0,92.8,294.0,430.0,68.4,1.0,36.0,77.0,19.0,5.0,110.0,1074.0,136.0,62.0,4.0,149.0,79.0,101.0,55.0,13.0,22.0,9.0,769.0,172.0,269.0,42.0,1106.0,34.0,5.0,4.0,1.0,20.0,8.0,18.0,47.0,2.37,25.0,21.0,0.0,0.0,1.0,5.0,0.25,4.0,1.0,0.0,0.0,0.0,0.0,38.0,27.0,14.0,23.0,1.0,9.0,42.0,21.4,33.0,339.0,101.0,29.8,95.0,199.0,45.0,19.0,2.0,0.0,17.0,17.0,23.0,1.0,1374.0,25.0,222.0,892.0,341.0,14.0,1240.0,19.0,23.0,82.6,20.0,0.0,933.0,5010.0,2120.0,997.0,919.0,92.2,13.0,25.0,0.0,37.0,17.0,1.0,0.0,0.0,0.0,212.0,24.0,24.0,50.0
296,Iker Losada,es ESP,"MF,FW",Celta Vigo,17,2001,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,6.92,6.92,6.92,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,0.1,1.0,1.0,0.0,100.0,6.92,6.92,1.0,1.0,0.03,1.0,1.0,7.0,9.0,77.8,127.0,36.0,0.0,0.0,0.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,5.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,21.0,11.0,8.0,72.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
297,Pol Lozano,es ESP,"MF,FW",Espanyol,19,1999,5.0,2.0,173.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,92.0,89.1,1671.0,300.0,0.0,2.0,0.0,56.0,59.0,94.9,26.0,31.0,83.9,0.0,0.0,12.0,1.0,0.0,3.0,90.0,2.0,1.0,0.0,10.0,4.0,1.0,1.0,0.0,1.0,0.0,71.0,10.0,11.0,6.0,83.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,2.0,6.0,33.3,4.0,47.0,18.0,38.3,26.0,16.0,5.0,6.0,1.0,0.0,5.0,1.0,2.0,0.0,105.0,2.0,31.0,68.0,11.0,1.0,103.0,1.0,1.0,100.0,1.0,0.0,72.0,403.0,131.0,73.0,66.0,90.4,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,100.0
298,José Luis Gayà,es ESP,DF,Valencia,24,1995,24.0,23.0,1988.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,1.6,0.02,0.07,0.1,0.02,0.1,22.1,9.0,2.0,0.0,22.2,0.41,0.09,0.0,0.0,0.06,-0.5,-0.5,815.0,1039.0,78.4,15318.0,4594.0,9.0,34.0,26.5,642.0,734.0,87.5,164.0,271.0,60.5,-0.6,13.0,37.0,27.0,12.0,103.0,833.0,206.0,30.0,0.0,168.0,24.0,79.0,0.0,0.0,0.0,0.0,624.0,201.0,214.0,700.0,122.0,33.0,176.0,3.0,2.0,25.0,11.0,29.0,21.0,0.95,19.0,0.0,1.0,0.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,27.0,13.0,3.0,18.0,40.0,45.0,22.0,249.0,76.0,30.5,148.0,73.0,28.0,33.0,8.0,0.0,25.0,17.0,72.0,0.0,1255.0,81.0,423.0,577.0,362.0,44.0,1064.0,31.0,51.0,60.8,32.0,0.0,775.0,5990.0,3777.0,834.0,754.0,90.4,14.0,17.0,0.0,16.0,29.0,2.0,1.0,0.0,0.0,147.0,19.0,32.0,37.3
299,José Luis Morales,es ESP,"FW,MF",Levante,32,1987,38.0,29.0,2519.0,4.0,2.0,0.0,0.0,3.0,0.0,0.14,0.07,0.21,0.14,0.21,4.7,4.7,4.1,0.17,0.15,0.31,0.17,0.31,28.0,39.0,14.0,0.0,35.9,1.39,0.5,0.1,0.29,0.12,-0.7,-0.7,472.0,700.0,67.4,7744.0,2243.0,12.0,64.0,18.8,384.0,497.0,77.3,76.0,139.0,54.7,-2.1,33.0,31.0,32.0,10.0,80.0,669.0,31.0,3.0,7.0,143.0,24.0,70.0,6.0,1.0,1.0,3.0,447.0,144.0,109.0,120.0,527.0,21.0,16.0,6.0,5.0,20.0,21.0,60.0,66.0,2.36,51.0,2.0,7.0,4.0,2.0,6.0,0.21,4.0,0.0,1.0,1.0,0.0,0.0,15.0,7.0,4.0,8.0,3.0,6.0,32.0,18.8,26.0,353.0,78.0,22.1,50.0,167.0,136.0,25.0,1.0,0.0,24.0,8.0,10.0,0.0,999.0,15.0,123.0,430.0,542.0,140.0,970.0,51.0,104.0,49.0,58.0,5.0,782.0,6251.0,3987.0,1124.0,754.0,67.1,71.0,53.0,0.0,17.0,15.0,15.0,0.0,0.0,0.0,134.0,16.0,22.0,42.1
300,José Luis Rodríguez,pa PAN,FW,Alavés,21,1998,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,1.0,1.0,0.0,100.0,4.09,4.09,0.0,0.0,0.02,0.0,0.0,3.0,5.0,60.0,38.0,2.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,2.0,16.7,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,5.0,2.0,1.0,8.0,1.0,1.0,100.0,1.0,0.0,10.0,20.0,8.0,9.0,6.0,66.7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
301,Darwin Machís,ve VEN,"FW,MF",Granada,26,1993,36.0,20.0,2129.0,7.0,5.0,1.0,1.0,5.0,0.0,0.3,0.21,0.51,0.25,0.47,6.0,5.2,3.6,0.25,0.15,0.41,0.22,0.37,23.7,72.0,27.0,2.0,37.5,3.04,1.14,0.08,0.22,0.07,1.0,0.8,361.0,582.0,62.0,6674.0,2348.0,7.0,28.0,25.0,275.0,367.0,74.9,79.0,187.0,42.2,1.4,39.0,33.0,23.0,10.0,79.0,504.0,78.0,24.0,0.0,140.0,40.0,141.0,46.0,22.0,10.0,6.0,308.0,97.0,177.0,107.0,421.0,28.0,8.0,2.0,1.0,17.0,14.0,32.0,82.0,3.47,47.0,18.0,7.0,5.0,5.0,9.0,0.38,6.0,0.0,0.0,3.0,0.0,0.0,28.0,19.0,12.0,9.0,7.0,12.0,33.0,36.4,21.0,358.0,94.0,26.3,96.0,154.0,108.0,36.0,3.0,0.0,33.0,26.0,13.0,0.0,896.0,22.0,126.0,335.0,529.0,82.0,821.0,51.0,87.0,58.6,52.0,5.0,637.0,5622.0,3892.0,815.0,560.0,68.7,51.0,36.0,0.0,43.0,43.0,12.0,0.0,0.0,0.0,153.0,19.0,39.0,32.8
302,Lisandro Magallán,ar ARG,DF,Alavés,25,1993,17.0,13.0,1197.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.08,0.15,0.08,0.15,0.6,0.6,0.6,0.05,0.05,0.1,0.05,0.1,13.3,6.0,1.0,0.0,16.7,0.45,0.08,0.17,1.0,0.11,0.4,0.4,341.0,426.0,80.0,8177.0,3138.0,2.0,6.0,33.3,208.0,230.0,90.4,131.0,190.0,68.9,0.4,4.0,26.0,2.0,0.0,36.0,396.0,30.0,27.0,2.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,233.0,54.0,139.0,73.0,288.0,45.0,3.0,2.0,0.0,16.0,3.0,4.0,5.0,0.38,4.0,1.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,15.0,10.0,0.0,6.0,14.0,42.9,8.0,89.0,24.0,27.0,57.0,32.0,0.0,19.0,8.0,0.0,11.0,14.0,76.0,1.0,566.0,78.0,335.0,260.0,12.0,9.0,540.0,2.0,3.0,66.7,2.0,0.0,274.0,1669.0,808.0,293.0,278.0,94.9,3.0,3.0,0.0,19.0,5.0,1.0,0.0,1.0,0.0,126.0,33.0,21.0,61.1
303,Abdallahi Mahmoud,mr MTN,MF,Alavés,19,2000,3.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,86.8,462.0,94.0,3.0,4.0,75.0,27.0,30.0,90.0,3.0,4.0,75.0,0.0,0.0,2.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,1.0,3.0,28.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,1.0,6.0,16.7,5.0,39.0,12.0,30.8,16.0,19.0,4.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,61.0,5.0,17.0,43.0,4.0,0.0,61.0,3.0,4.0,75.0,3.0,0.0,37.0,211.0,101.0,36.0,35.0,97.2,3.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,57.1
304,Nemanja Maksimović,rs SRB,MF,Getafe,24,1995,35.0,33.0,2895.0,2.0,0.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,3.1,3.1,0.9,0.1,0.03,0.12,0.1,0.12,32.2,32.0,11.0,0.0,34.4,0.99,0.34,0.06,0.18,0.1,-1.1,-1.1,534.0,730.0,73.2,8991.0,2048.0,45.0,68.0,66.2,377.0,503.0,75.0,112.0,159.0,70.4,-0.9,13.0,39.0,11.0,2.0,49.0,664.0,66.0,24.0,1.0,157.0,9.0,9.0,0.0,0.0,0.0,0.0,377.0,162.0,191.0,54.0,506.0,117.0,4.0,4.0,3.0,19.0,8.0,20.0,37.0,1.15,29.0,2.0,0.0,3.0,3.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,53.0,34.0,13.0,32.0,8.0,15.0,55.0,27.3,40.0,698.0,206.0,29.5,134.0,423.0,141.0,47.0,9.0,1.0,38.0,53.0,56.0,1.0,988.0,45.0,184.0,584.0,259.0,51.0,925.0,8.0,14.0,57.1,10.0,0.0,390.0,2222.0,1007.0,552.0,396.0,71.7,19.0,10.0,0.0,22.0,11.0,1.0,0.0,0.0,0.0,312.0,61.0,77.0,44.2
